review,rating,date,language,restaurant
"Il locale ci è stato consigliato da mio figlio e per la nostra vacanza a Barcellona abbiamo voluto provare e festeggiare il compleanno di mio marito. Che dire...cibo ottimo, linguine con nero di seppia sublimi, capesante gustosissimi, polpo e patate favoloso; personale eccezionale ed attento....Per finire canzoncina di buon compleanno e dolce con candelina.
Lo consiglio vivamente.Più",50,febbraio 2023,IT,Viana
"Che dire tutto buono il servizio eccellente, in tre giorni non abbiamo trovato un locale così all altezza di tutto. Complimenti",50,febbraio 2023,IT,Viana
"Ristorante super consigliato. Servizio, drink e cucina eccellente. È consigliato prenotare. Tappa da non perdersi a Barcellona",50,febbraio 2023,IT,Viana
"Locale curato nei dettagli,  personale gentile e professionale, piatti di alta cucina, da stelle Michelin.
Prezzi nella media.
Se passate da Barcellona ne vale davvero la pena",50,gennaio 2023,IT,Viana
Piacevole cena in un bel ristorante nel barrio gotico. Abbiamo cenato nella sede più grande del ristorante in una sala molto carina! Tapas e paella ottime! Consiglio di prenotare!,40,dicembre 2022,IT,Viana
"Buongiorno Abbiamo cenato vegetariano Ottimo, e locale molto carino quindi abbiamo dato cinque stelle",50,dicembre 2022,IT,Viana
"Ritorno al Viana, dopo 4 anni...e ritrovo un ristorante che non cambia linea...ottimi piatti, Ceviche e paella squisiti, ottimo servizio e disponibilità (grazie per siparietto compleanno a mia moglie 😚)....Bravi e simpatici.... complimenti!!",50,dicembre 2022,IT,Viana
"Piatti ben presentati e con ottimi sapori, piacevoli gli accostamenti e per nulla scontati. Personale gentile e molto disponibile e con un’ottima conoscenza dell’inglese. Servizio molto rapido, i piatti sono arrivati in meno di 15 minuti.",50,novembre 2022,IT,Viana
"Abbiamo riservato da the fork per questa serata visto che la sera precedente era pieno, conviene sempre riservare! Avrei dato 5 perché Paul ed il figlio sono simpaticissimi e gentilissimi, ma la richiesta di lasciare il locale alle 21.15 (riservato per le 1930) ci ha...lasciato un po’ così… ma comunque cibo ottimo, vini ottimi e ti fanno veramente sentire a casa! Consiglio a tutti!Più",40,settembre 2022,IT,Viana
Locale carino e cibo ottimo. Siamo stati benissimo. Grazie per la bella serata e per la vostra cortesia,50,maggio 2022,IT,Viana
"Cucina fusion con cibo spaziale .Almeno per noi!Purtroppo il posto è mooolto piccolo e affollato ci si passa uno sopra l'altro ma ,merita ed il secondo Purtroppo, la sangria :è inammissibile in Spagna avere la bocca piena di zucchero mentre sorseggi la sangria !!!e se...Più",50,agosto 2022,IT,Viana
"Abbiamo cenato in questo ristorante seduti al bancone, nell'unico spazio all'aperto di cui dispone il locale. Essendo inizio Agosto faceva caldissimo, ma ne è decisamente valsa la pena. Le portate sono abbondanti e molto buone, il personale è gentilissimo e il servizio è stato rapido....Più",50,agosto 2022,IT,Viana
Esperienza eccezionale. Prezzi adeguati al contesto e soprattutto alla cura delle portate. Personale disponibile e molto gentile.,50,agosto 2022,IT,Viana
"Semplicemente…..buonissimo! Personale attento, gentile, preparato la accogliente con le richieste di “semplificazione” dei pitti per andare incontro al palato più “esigente” dei bambini. 
Noi adulti abbiamo mangiato divinamente!",50,agosto 2022,IT,Viana
"4 persone: 4 menu degustazione da 45€ con 2 bottiglie di vino incluse, personale gentilissimo, locale curato, piatti molto curati, polpo a mio avviso la specialità da provate, lo consiglio vivamente a chi è in vacanza a Barcellona.",50,luglio 2022,IT,Viana
"Il miglior ristorante di Barcellona. Abbiamo ordinato paella di pesce , jamon iberico, polpo. Tutto ottimo, non saprei dire cosa mi è piaciuto di più, anzi sì: Le croquetas indimenticabili!!!",50,maggio 2022,IT,Viana
Sapori eccellenti in un locale nascosto nel quartiere gotico di Barcellona. Una vera scoperta. Personale molto gentile e disponibile. Il locale era al completo ma ci hanno fatto accomodare sul banchetto fuori dal locale subito al lato dell’entrata. Tapas gustosissime e in pieno stile Barcellonese....Più,50,aprile 2022,IT,Viana
"Situato in una via onestamente abbastanza squallida si trova questo angolo di paradiso. Accoglienza incredibile e posto piccolo ma tipico. Su 3 sere a Barcellona ci siamo tornati una seconda volta: la bistecca di carne argentina è la numero uno che abbia mai assaggiato, mentre...Più",50,aprile 2022,IT,Viana
"Cenato ieri sera in questo piccolo fantastico ristorante. Ottimo !! Personale gentilissimo, piatti curati e deliziosi,. Grazie !!",50,aprile 2022,IT,Viana
"Ho provato diversi Billy brunch in Barcellona e non smentiscono mai.

Qualità e servizio al 100%

Andate a provare .... avocado toast con uovo il mio preferito e pancakes da urloooo",50,gennaio 2023,IT,Billy Brunch & Garden
Sono tornata in questo grazioso locale per farlo conoscere ad alcuni amici. Come sempre mi sento di dire che è stato veramente piacevole grazie ad una buona cucina ed un buon servizio.. 😊 Da provare!!,50,agosto 2022,IT,Billy Brunch & Garden
"Bello, buono, ragazzi gentili e cordiali. Davvero una grande esperienza. Spero di ritornarci presto per poter rivivere quei momenti davvero delicati e quei sapori così intensi.",50,aprile 2022,IT,Billy Brunch & Garden
"Cari turisti, siamo venuti nella capitale della Catalogna il 17.2.23 è in questa splendida giornata abbiamo pranzato in questo accogliente Bistrò , il quale non è un semplice ristorante italiano ma una famiglia di ospitalità e sapori .. Stefania c’ha accolti come se fossimo stati...membri della sua famiglia.. per quanto riguarda il cibo parlano le foto .. provare per credere.. saluti da 4 turisti Partenopei 🤗Più",40,febbraio 2023,IT,Paisano Bistro
tripadvisor difficilmente sbaglia. di passaggio a barcellona ci soffermiamo a cenare in questo piccolo locale curato nei minimi dettagli. parmigiana e polpetta di melanzane il TOP.  Consiglio vivamente di pranzare o cenare almeno una volta in questo splendido posto. voto 10,50,febbraio 2023,IT,Paisano Bistro
In visita a Barcellona con la famiglia abbiamo trovato questo magnifico posto dove abbiamo mangiato delle cose eccezionali i prodotti che usano sono il top!!! I proprietari e il personale sono persone eccezionali molto cordiali e massiamo disponibilità con la clientela da provare sicuramente se...vi trovate da quelle parti adiacente Sagrata famigliaPiù,50,febbraio 2023,IT,Paisano Bistro
"Qui abbiamo trovato qualità, cortesia, gentilezza, disponibilità. Ci siamo sentite a casa nella splendida Barcellona. Il proprietario Salvatore e il suo personale ci hanno coccolati e consigliati sui piatti, il locale è piccolo e accogliente e curato  nei minimi dettagli. Sicuramente una meta culinaria da...non perdere a Barcellona. 
Torneremo sicuramente, hasta luego!Più",50,febbraio 2023,IT,Paisano Bistro
"Ottimo cibo, la qualità si fa sentire .
Buono anche il servizio, molto cortese (soprattutto il cameriere napoletano arrivato da pochi giorni all’interno dello staff )
Mi ha fatto sorridere un piccolo disguido avvenuto con la pasta scelta (mi è stato portato un altro piatto)..tuttavia...ottimo (ho deciso io di non farlo cambiare nonostante il ragazzo insistesse nel volerlo fare).
Un po’ più di attenzione quando selezionate il piatto scelto dal cliente  (ho pagato il prezzo di un piatto di parmigiana quando in realtà ho mangiato una crocchetta di melanzane)..non l’ho fatto presente perché ci è stato offerto caffè e limoncello..in ogni caso non mi sarei sentita in dovere di fare polemica 
Spero sia stata una confusione data dalla stanchezza.
Comunque il cibo è davvero buono. Ottima posizione.Più",50,febbraio 2023,IT,Paisano Bistro
"Consiglio questo locale per il cibo squisito, personale cordiale, disponibile e simpatico !
Ti fanno sentire a casa. 
Ottima location.",50,febbraio 2023,IT,Paisano Bistro
"Locale accogliente, personale disponibile e gentile… cibo 10/10. CONSIGLIATISSIMO!
Il gusto italiano in un luogo stupendo! SESTA STELLA PER IL TIRAMISÙ 😘",50,febbraio 2023,IT,Paisano Bistro
"Esperienza unica, volevamo sentirci a casa dopo aver mangiato cibo del posto (Barcellona), che dire locale fantastico, personale eccezionale e cibo straordinario...ragazzi se passate da Barcellona un salto qui è d'obbligo..PS grazie anche per il servizio babysitter della bambina ❤️",50,gennaio 2023,IT,Paisano Bistro
"Ottimi e buonissimi piatti italiani, si vede passio e sui piatti che escono che sono molto abbondanti e sazziosi.
Cameriere/i sempre disponibili e gentili (ringrazio ancora per il cappuccino dopo gli sciatielli). Ottimo ristorante in cui mangiare. Consiglio vivamente ai turisti italiniani e non.",50,gennaio 2023,IT,Paisano Bistro
"Esperienza super positiva. Il cibo è ottimo e di qualità. Ma da sottolineare è soprattutto la disponibilità e gentilezza del proprietario, Salvatore, e dei suoi figli. Consiglio di prenotare in anticipo perché è sempre molto affollato.",50,gennaio 2023,IT,Paisano Bistro
"Ristorante Italiano conduzione familiare certamente non turistico Scelta del menù concentrata su pochi piatti pasta rigorosamente fresca fatta in casa abbiamo preso  scialatielli ai frutti di mare fantastici, ravioli con funghi e tartufo divini ! Abbiamo inoltre preso la pinza romana con farine antiche un...Più",50,gennaio 2023,IT,Paisano Bistro
"Ristorantantino piccolo ma molto accogliente, appena entri ti senti a casa, personale molto accogliente e preparati, piatti buoni e abbondante, vi consiglio la pasta con burrata e pistacchio favolosa... Vicino alla sagrada tra l'altro..bravi veramente...",50,dicembre 2022,IT,Paisano Bistro
"A due passi dalla Sagrada familia. Accoglienza super. Titolare e staff gentilissimi.locale piccolo e curato. Cibo ottimo. Prezzi per la qualità offerta , popolari. Pinsa da provare. Un'ottima sorpresa",50,gennaio 2023,IT,Paisano Bistro
"Personale efficiente e molto gentile, cibo ottimo e di qualità. Abbiamo ordinato due primi e un antipasto tutto perfetto.
Super consigliato!",50,dicembre 2022,IT,Paisano Bistro
"A due passi dalla Sagrada Familia c'è questo ristorantino italiano davvero accogliente! I proprietari sono cordiali e simpatici ed il cibo è ottimo. 
Lo consiglio vivamente!!!",50,dicembre 2022,IT,Paisano Bistro
"Gestori italiani gentilissimi e preparati, locale molto carino, curato e molto pulito. Mangiato molto molto bene, tornati due volte in due giorni e non è detto che domani non si faccia una capatina. Molto buona la pinza romana mai assaggiata prima e gli scialatielli ai...Più",50,dicembre 2022,IT,Paisano Bistro
"Cibo spettacolare e location conveniente accanto alla Sagrada famiglia. Efficienza del personale alle stelle. Se visitate Barcellona, non perdetevelo",50,dicembre 2022,IT,Paisano Bistro
"Vicino alla Sagrada Familia, i migliori piatti che abbiamo mangiato in cinque giorni di giri a Barcellona, cucina Italiana con mood di Barcelona, ottima qualità le materie prime e servizio impeccabile 💙 stra-consigliato!!!!",50,novembre 2022,IT,Paisano Bistro
Due passi dalla Sagrada Familia abbiamo trovato questo ristorante fantastico.    Siamo stati accolti con gentilezza e garbo.  Abbiamo atteso un po prima di avere un tavolo ma ne e valsa la pena.  Ottimo.  Se mi posso permettere il tiramisù é da rivedere . Il resto...Più,50,novembre 2022,IT,Paisano Bistro
"Non ci sono parole, provare per credere, ho girato tanto per Barcellona, e purtroppo sono rimasta molto delusa dalla cucina in genere, mi sono trovata in Sagrada familia e per puro caso mi sono ritrovata davanti al paisano bistrò, e subito sono rimasta attratta dal...Più",50,novembre 2022,IT,Paisano Bistro
"Menù ricco di proposte, pizza ottima!!! Personale gentile, proprietario gentile e simpatico, servizio veloce...prezzi accessibili.Consigliatissimo.",50,febbraio 2023,IT,Gusto
"Un ottimo ristorante ,il proprietario gentilissimo così come il suo staff.La pizza ottima,come il primo piatto  e secondo .Insomma un giusto
Mix per passare un’ottima serata .",50,giugno 2022,IT,Gusto
ottimo locale Italiano.... top la pizza cotta a forno a legna. Gentilissimo il proprietario e tutto il suo staff,50,febbraio 2023,IT,Gusto
"Pizza ottima, proprietario gentilissimo,sentirsi in Italia a Barcellona . Sicuramente ci torneremo..",50,febbraio 2023,IT,Gusto
"Ottima cena la pasta ottima ed anche le pizze dei miei commensali, ristoratore gentile e premuroso siamo stati accolti alle 22.30 di domenica",50,febbraio 2023,IT,Gusto
"Pizza buona, primi piatti anche. Buon rapporto qualità prezzo. Camerieri molto gentili. 
Dolci ottimi",50,gennaio 2023,IT,Gusto
Pizza fantastica! Alessandro ci ha fatto sentire come a casa! Consigliatissimo se passate a Barcellona.,50,gennaio 2023,IT,Gusto
"Sono stato al ristorante Gusto, di passaggio, essendo in vacanza, per assaporare della buona pizza napoletana,  ci ha serviti un bravo e cortese Cameriere Alessio. Il servizio è stato, molto buono, ed senza problematiche, volevo fare anche i complimenti a tutto lo staff che ci...lavora, dal pizzaiolo, ed il proprietario del locale, essendo la mia prima vacanza a Barcelona, mi sono trovato come a casa, sicuramente tornerò a trovarvi, prossimamente.Più",50,novembre 2022,IT,Gusto
"Abbiamo trovato questo locale quasi per caso; accogliente, come arredamento e gentilezza del personale. Ci si sente bene, e soprattutto la qualità della pizza è ottima e i prezzi, considerato che non siamo in Italia, sono corretti.",50,dicembre 2022,IT,Gusto
"5 stelle servizio, cortesia, qualità, sapori insomma tra i vari ristoranti italiani o pseudo italiani qui trovi i piatti e i sapori tipici del bel paese. Non da meno l’accoglienza e la gentilezza del proprietario. Pizza con forno a legna insomma cosa volere di più!...In futuro quando ritorno a Barcellona saprò dove andare se voglio gustare la vera cucina italianaPiù",50,novembre 2022,IT,Gusto
"Abbiamo cena in questo ristorante nella nostra prima sera a Barcellona. Pizza squisita, primi davvero buoni e accoglienza come solo noi italiani sappiamo fare. Lo consiglio vivamente.",50,ottobre 2022,IT,Gusto
"Personale molto gentile e professionale....si mangia bene.... giudizio più che positivo
 Soprattutto Agui",50,ottobre 2022,IT,Gusto
"Posto elegante e accogliente
Bell'arredamento con quadri a muro
Che ritraggono personaggi del cinema
Personale molto qualificato e gentile
La pizza è ottima in tutte le sue parti
Pasta molto buona
Mozzarella eccezionale
E sugo di pomodoro a regola d'arte
Lo consiglio a chiunque
Andate!",50,ottobre 2022,IT,Gusto
"Se vuoi trovarti immerso in una atmosfera italiana è il posto giusto. Cordialità e qualità.  Le pizze gourmet sono ottime! Complimenti al titolare, attentissimo a tutto.",40,giugno 2022,IT,Gusto
"Competenza cortesia e Gusto tutto Italiano nella piazza di Barcellona, lo consiglio vivamente, ristorante molto buono, pizza e’ quella nostra!!!!!! Congratulazioni ci ritornerò sicuramente, il proprietario Renato una persona competente e ben costruita complimenti!!! 
GC",50,maggio 2022,IT,Gusto
Miglior pizza in tutta barcellona..come essere a napoli..ingredienti top e impasto alla napoletana soffice e leggero..consigliato!,50,marzo 2022,IT,Gusto
Consiglio vivamente questo ristorante! Personale accogliente e gentile. Qualità del cibo ottima e ogni piatto ben presentato. Bello anche il locale! L’ideale per una cena tranquilla fuori dalle solite zone turistiche,50,aprile 2022,IT,Gusto
"Dopo un po' di giorni a Barcellona avevamo voglia di una buona pizza e per caso ci siamo trovati davanti GUSTO. Che dire, pizza speciale davvero buonissima, il personale Dario e Luca due ragazzi eccezionali, pronti a soddisfare l esigenza dei clienti.. veramante professionali. 
Se...Più",50,aprile 2022,IT,Gusto
"Ottimo posto, elegante e familiare dove poter mangiare dell'ottimo cibo.
Il personale è gentile e la qualità del prodotto è buona",50,marzo 2022,IT,Gusto
"Piccola isola italiana nel cuore di Barcellona.
Dal servizio al cibo, tutto ottimo. Uno dei pochi ristoranti italiani buoni buoni a Barcellona con cibo cucinato “alla italiana” e ospitalità italiana vera e propria! 👍🏻👍🏻",50,novembre 2021,IT,Gusto
"Colazione davvero speciale, puncake ottimi e personale carino.
Unica nota negativa, l’attesa infinita.
Sicuramente siamo arrivati tutto insieme e in cucina c’è stato qualche problema. C’era molta fila fuori per avere un tavolo, questa cosa mi creava un po’ di ansia. 
Sicuramente ci tornerò e...darò sicuramente punteggio pieno!
La migliore colazione di tutta barcelona!
ConsigliatissimoPiù",40,gennaio 2023,IT,Cremat 11
"Eravamo alla ricerca di un poso in cui far colazione dato che in hotel era scarsa e costosissima. Abbiamo trovato online questo locale. Beh che dire, pancake eccezionali con varianti molto creative!!",50,luglio 2022,IT,Cremat 11
"Senza dubbio un ottima colazione con pancake. Molto gustosi anche i succhi fatti da loro. 
Consiglio per partire bene con la giornata di visita",50,novembre 2022,IT,Cremat 11
Non perdetevi questo piccolo localino immerso nella Barcellona vecchia. Qui verrete accolti cordialmente e amichevolmente. I pancake sono super. Se siete in zona la colazione qui è d'obbligo. Favoloso,50,ottobre 2022,IT,Cremat 11
"Posto fantastico e cibo ancora di più, sia esteticamente che a livello culinario.
Abbiamo aspettato qualche minuto per sederci,ma ne è valsa la pena, personale molto cordiale e parla italiano!!",50,luglio 2022,IT,Cremat 11
"Locale veramente carino, curato e informale, piatti ottimi e staff molto cortese e disponibile. Un ringraziamento speciale a Gaia che ci ha aiutato col menù guidandoci in una splendida serata. Torneremo sicuramente. Consigliatissimo!!!",50,luglio 2022,IT,Cremat 11
"Posto al top. Location curata, prodotti preparati con attenzione curando i pur che minimi dettagli. Barman Giuseppe eccezionale, veloce e attento ad ogni ordinazione che gli arriva… Altrettanto dinamiche e veloci le ragazze che seguono i tavoli.
Ho preso un Royal (salato) che vi consiglio...vivamente di provare… a dir poco squisito.
Punteggio 10/10…
Bravi ragazzi e bravo GiuseppePiù",50,novembre 2021,IT,Cremat 11
"Location molto carina, personale giovane e simpaticissimo. Cibo buono e prezzo giusto.  Consigliata una visita per un brunch all’aperto",50,agosto 2021,IT,Cremat 11
"Il miglior pancake della mia vita ❤️ e io ne ho mangiati un sacco 😂
Sono stata qui stamattina con il mio compagno che purtroppo è celiaco e abbiamo apprezzato davvero tanto che ci abbiano detto onestamente che non potevano garantire l’assenza di contaminazione in...quanto la cucina è piccolina. Ci hanno consigliato di andare in un’altra loro locale dove avrebbero potuto cucinare qualcosa anche per lui. Non è assolutamente da tutti essere onesti da questo punto di vista perché solitamente 3 o 4 ore dopo che torniamo a casa lui si sente male ma tanto il ristoratore è oramai lontano. 
Il locale stupendo ma la cosa migliore oltre al pancake è stato la gentilezza con cui ci hanno servito e salutato. Sono passate poche ore e vorrei un’altra pancake 🥺❤️Più",50,agosto 2021,IT,Cremat 11
Posto ideale per gli amanti del Brunch. Tavoli all'esterno e servizio cordiale. I pancakes sono incredibili! Ottimo anche il pane tostato con avocado uova e pomodori! Yummy,50,maggio 2021,IT,Cremat 11
"Locale in una posizione centralissima, tra le viette del centro di Barcellona. Da provare se siete alla ricerca di un brunch a base di diverse pietanze e con un buon rapporto qualità prezzo. Piatti particolari e abbondanti, personale molto gentile e veloce nel servizio.",50,marzo 2021,IT,Cremat 11
"Brunch imperdibile. Porzioni molto generose, piatti scenici, buonissimi. Locale vivace e personale sempre sorridente. Ottimo",50,febbraio 2020,IT,Cremat 11
"Ho trovato questo posto per caso e devo dire che mi ha stupito molto.
Oltre ad avere cibi ottimi, lo staff è davvero gentile.
Le porzioni sono molto abbondanti.
Consigliato",40,dicembre 2019,IT,Cremat 11
Ottimo servizio e piatti innovativi per un locale molto ricercato e adatto per cene galanti e raffinate. Le porzioni sono piccole (ma anche il prezzo e' ridotto) permettendo di assaggiare tante cose diverse nel corso dello stesso pasto.,40,novembre 2019,IT,Cremat 11
"Un piccolo gioiello nel cuore di Barcellona. Locale molto caratteristico, accogliente e particolare. Abbiamo fatto un brunch con i pankakes dolci...bellissimi e buonissimi. Personale gentile e disponibile, unica piccola pecca è che servono le bevande calde troppo in anticipo rispetto ai pasti. Consigliatissimo.",50,novembre 2019,IT,Cremat 11
Questa piccola gemma nascosta è stata fantastica. Siamo venuti per il brunch e abbiamo dovuto aspettare solo 15 minuti per un tavolo che era buono. Avevamo la salsiccia e le patate catalane e la bistecca che veniva anche con salsa olandese e le uova in...camicia perfette. Il cameriere è stato molto gentile e disponibile.Più,50,agosto 2020,IT,Cremat 11
"Cremat 11 è stato un delizioso dissetante. Proprio nei quartieri gotici, il loro cibo faceva venire l'acquolina in bocca insieme a un ambiente pittoresco. Ci siamo innamorati dei pancake e il personale era adorabile. È un must per il brunch ei pancake sono uno dei...migliori che abbia mai mangiato da un po '. Anche in bocca il tè Nuit era una splendida esplosione di sapori di frutta. Un must! SalutiPiù",50,luglio 2020,IT,Cremat 11
"Queste frittelle! Wow, il mio pancake al frutto della passione era il migliore, l'ho adorato. Consiglio vivamente questo posto Abbiamo fatto una prenotazione perché ho letto in altre recensioni che non c'è molto spazio e ti suggerirei di fare lo stesso. Allora sei sicuro di...avere un posto in questo ottimo ristorante. Non sono riuscito a finire i miei pancake e dopo aver chiesto, ho potuto portare a casa gli avanzi. Anche il mio ragazzo ha apprezzato molto i suoi pancake alla banana e anche il tè (anche qualcosa con frutto della passione) era speciale e delizioso. Posso tornare indietro adesso?Più",50,luglio 2020,IT,Cremat 11
"Ho preso pancake alla banana e al frutto della passione, il toast con avocado era davvero carino e i pancake erano i migliori mai avuti :)) La roba è amichevole",50,luglio 2020,IT,Cremat 11
"Brunch fantastico! Aveva i pancake alla banana, che erano così buoni. Posso consigliare anche i mojito ai mirtilli. I camerieri erano gentili e attenti. Situato in una strada tranquilla",50,luglio 2020,IT,Cremat 11
"Perfetto. Cibo buonissimo, rapporto qualità prezzo ottimo e soprattutto personale disponibile e gentilissimo. Consiglitissimo",50,agosto 2019,IT,b Restaurant
"Locale davvero ben arredato, poco formale perfetto per un pranzo con gli amici, personale gentile e disponibile. Gli ingredienti sono di qualità e ben cucinati, in particolare la carne, non dura come una suola di scarpa ma morbida e gustosa. Disponibile anche una scelta di...cucina vegetariana e vegana, locale adatto davvero a tutti. ConsigliatissimoPiù",50,gennaio 2019,IT,b Restaurant
"Abbiamo trovato questo ristorante vicino al nostro albergo e ci siamo trovati molto bene! Propone una vasta scelta di hamburger, tra cui quelli che abbiamo provato molto buoni. Prezzi nella media di Barcelona.
Consiglio per chi si trovasse in zona.",40,gennaio 2019,IT,b Restaurant
"Cibo eccellente in un'ottima atmosfera, tutto ciò che desideri in un hamburger, i migliori hamburger che abbiamo mai avuto. Personale attento e molto gentile, merita sicuramente una visita.",50,dicembre 2019,IT,b Restaurant
"Ci mancava essere Burger, ma poi ci siamo resi conto che essere il ristorante è lo SAME solo più grande e in un'altra posizione.
Gli hamburger sono INCREDIBILI! ! ! Senza dubbio i migliori a Barcellona. Anche le patatine e i dessert! Il personale è...così cordiale e buoni prezzi.
Totalmente raccomandato! ! !Più",50,gennaio 2019,IT,b Restaurant
"Eravamo un gruppo di 6 amici (3 coppie) nei nostri 30 s recuperando dopo le vacanze estive. Siamo stati accolti alla porta da Marc, uno dei proprietari e il cuore e l'anima del rinomato ""be Burger"" e anche il più recente ""be Restaurant"".

L'atmosfera del...ristorante è davvero accogliente. Presentano una grande selezione di birra artigianale che conoscono bene, quindi puoi chiedere consigli in caso di dubbio. Abbiamo avuto alcune patatas bravas con cui iniziare e per cui dovevano morire; non solo perché la salsa era una salsa ""brava"" veramente fatta in casa ma perché le patate stesse erano cotte alla perfezione dallo Chef Albert, l'altro proprietario.

Come piatto principale ho avuto l'essere - Dali, un fantastico 150 g di carne con paté e cipolla confit cucinato esattamente come richiesto. I miei amici hanno provato il be - Pol, be - Mozart e Be - Dolce Vita e sono stati tutti stupiti dalla qualità di tutti gli ingredienti e dalla meticolosa presentazione e placcatura. Abbiamo finito il pasto con la loro cheesecake al cioccolato bianco fatto in casa che è stato l'ultimo tocco perfetto per una cena memorabile.

Nessuno di noi era vegetariano o vegano ma offrono una buona selezione di hamburger vegani e molte opzioni da giardino a tavola che rendono il ""be Restaurant"" davvero amichevole per le persone con esigenze dietetiche.

La posizione del ""be Restaurant"" è perfetta in quanto è a soli 5 minuti a piedi dalla stazione centrale di Sants Estaci ed è anche proprio accanto alla fermata ""Enten a"" della linea blu della metropolitana (L 5). Il quartiere è rilassato ma centrale allo stesso tempo. Questa è un'ottima scelta se vuoi uscire dopo cena o se vuoi indugiare al tavolo semplicemente agghiacciante.Più",50,settembre 2018,IT,b Restaurant
Ottimo cibo! Ristorante estremamente pulito con un'atmosfera amichevole! Roba molto utile e gentile! Totalmente proposto! ! !,50,agosto 2018,IT,b Restaurant
"Che bella esperienza! I miei amici e io siamo andati a Barcellona un paio di giorni e abbiamo trovato questo posto, un'attenzione eccellente, cibo migliore (anche le opzioni vegane!)
 La parte migliore di tutti i dessert! Abbiamo provato alcuni di loro e abbiamo concordato che...il velluto rosso è il migliore!
 E assolutamente conveniente, tutti devono venire e provare!Più",50,gennaio 2018,IT,b Restaurant
Ottima esperienza con gli amici! ! Posto incredibile per godere di un pezzo di carne fantastica! ! Ci tornerò presto! !,50,febbraio 2018,IT,b Restaurant
"Prima esperienza in Barcellona.
Arrivati tardi la sera e trovato per caso .
Scelto di istinto e ripagati dalla gentilezza e disponibilità di Francisco,il proprietario, ed il suo staff.
Apprezzabile il suo eloquio in italiano. Ci ha accompagnati in una esperienza culinaria veramente sensazionale!
Cibo...ottimo! Porzioni giuste, vorresti quasi non finirle!!!
Da ritornare ad occhi chiusi e ....con la pancia vuota!! ;)Più",50,febbraio 2023,IT,Bar Xapako
Locale molto carino e accogliente.  Ci siamo sentiti a casa. Tutto molto buono e prodotti di ottima qualità. Da provare assolutamente i salumi.  Il proprietario davvero simpaticissimo. Lo consiglio vivamentePiù,50,gennaio 2023,IT,Bar Xapako
"Sono tornata più volte a mangiare qui, e ogni volta è sempre un piacere. Piatti tipici con prodotti di qualità eccellente derivanti dalla zona, prezzi abbordabili e servizio perfetto, il proprietario è una persona simpatica e gentilissima che sa come fare sentire il cliente a...casa. Lo consiglio vivamente!Più",50,gennaio 2023,IT,Bar Xapako
"Fantastico! locale molto alla mano.. piatti squisiti e il proprietario carinissimo… come un papà … ci ha spiegato tutti i piatti .. STUPENDO 

Alla prossima visita ❤️",50,gennaio 2023,IT,Bar Xapako
"Personale gentile e accogliente, cibo buono ma niente di straordinario devo dire secondo il mio parere, comunque da consigliare rispetto ai prezzi e all'offerta media di altri locali solo per turisti vista la posizione. Onesto ma niente di straordinario.Più",40,dicembre 2022,IT,Bar Xapako
"Ci siamo fermati perché attratti dalle molteplici recensioni.
Possiamo anche noi confermare che in questo locale si mangia bene e il personale è molto gentile, accogliente e disponibile a spiegarti i loro piatti .
Se passate in zona conviene fare una sosta",50,novembre 2022,IT,Bar Xapako
"Locale dove poter spaziare su ottimi prodotti per tutte le tasche e tutte le quantità..Paco ti farà sentire il benvenuto e saprà consigliarti su tutto: dai vini,alle birre,dal prosciutto alle acciughe e via dicendo. Numeri uno!Più",50,ottobre 2022,IT,Bar Xapako
locale molto semplice ma estremamente accogliente. da subito il titolare ci ha fatto sentire come a casa assicurandosi sempre  che la cena fosse di nostro gradimento e offrendoci vari prodotti tipici. consigliatissimo,50,settembre 2022,IT,Bar Xapako
"Entrati con mio marito un po' scettici per il posto abbastanza spartano,non avendo mai mangiato tapas avevamo paura di mangiare male ...invece l'accoglienza del gestore ed i piatti buonissimi hanno reso la cena da 10 !!! complimentiPiù",50,agosto 2022,IT,Bar Xapako
"Ho trovato questo locale per caso, dopo un pomeriggio in pieno centro.
Leggermente fuori mano dalle vie dei turisti, esternamente il locale non si nota. Ieri sera eravamo gli unici stranieri il che può dare un'idea del loro standard.
Il personale è stato gentilissimo e...prodigo di consigli.
Le tapas assaggiate ottime ed anche qualche fetta di salame e prosciutto portato come assaggio.
Sicuramente non è uno dei locali appariscenti, ma ritengo di poterlo consigliare. Prezzi più che onestiPiù",50,luglio 2022,IT,Bar Xapako
"Abbiamo pranzato in un tavolo all’esterno, il locale e’ carino e si mangia benissimo, ma il punto di forza e’ la cortesia e la gentilezza del titolare, che ci ha raccontato quanto ama l’Italia, i suoi abitanti e la sua cucina e ci ha offerto...Più",50,aprile 2022,IT,Bar Xapako
"Un autentico ristorante di Tapas. Prezzi bassi, piatti semplici ma autentici realizzati secondo le ricette tradizionali. Atmosfera all’inizio non attraente ma - col passare del tempo - ci si sente come a casa. Porzioni molto abbondanti, ordinando 5/6 tapas abbiamo fatto fatica a finire il...Più",50,aprile 2022,IT,Bar Xapako
"Siamo stati in questo locale per cena cercando un vero tapas bar. Il locale da fuori non si nota, sembra un locale turistico vecchio stampo. Ma se si è temerari si troverà una cucina autentica. Menu molto vasto ma tutti piatti diversi e particolari. Stra...Più",40,gennaio 2022,IT,Bar Xapako
