level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
14526,14807,Babula Bar 1937,"Um incrível achado durante um passeio por Barcelona. Comida muito incrível, ambiente maravilhoso. Atendimento surreal.",Portuguese,"An incredible finding during a tour of Barcelona.Very amazing food, wonderful environment.Surreal service.",0.8176,50,,"['Mediterranean', 'European']",5.0
14527,14808,Babula Bar 1937,"Fui hoje e a experiência foi incrível! O Vítor nos atendeu e foi maravilhoso melhor atendimento de Barcelona! As comidas maravilhosas nachos divinos, steak tartar e tudo que comi estava maravilhoso!! Obrigada top!",Portuguese,"I went today and the experience was amazing!Victor answered us and it was wonderful best service in Barcelona!The wonderful foods divine nachos, steak tartar and everything I ate was wonderful !!Thank you Top!",0.976,50,April 2022,"['Mediterranean', 'European']",5.0
14528,14809,Babula Bar 1937,"Muito bom! Ambiente agradável, ótimo atendimento, comida gostosa. Adorei! Tudo no estilo tapas e bem servido com boas opções de vinho.",Portuguese,"Very good!Nice atmosphere, great service, delicious food.I loved!All in Tapas style and well served with good wine options.",0.928,50,December 2021,"['Mediterranean', 'European']",5.0
14529,14810,Babula Bar 1937,"Chegamos quase na hora de encerrar a cozinha, mas conseguimos ser atendidos! A garçonete nos explicou e sugeriu os melhores pratos, a burrata é maravilhosa e o steak tartar com ovo pochet também! Meu esposo pediu cerveja e eu experimentei um drink com fogo que...também aprovei!Mais",Portuguese,"We arrived almost time to end the kitchen, but we managed to be answered!The waitress explained to us and suggested the best dishes, the burrata is wonderful and the steak tartar with pochet egg too!My husband ordered beer and I tried a fire drink with fire that ... I took it too!",0.8189,50,November 2021,"['Mediterranean', 'European']",5.0
14530,14811,Babula Bar 1937,"Perfeito…
Tudo maravilhoso . Simpatia , atenção , cuidado .. comida.
Todos os colaboradores são super atenciosos. 
10 de avaliação🙌🙌Mais",Portuguese,"Perfect…
All wonderful .Friendliness, attention, care .. food.
All employees are super attentive.
10 EVALUATION",0.8957,50,November 2021,"['Mediterranean', 'European']",5.0
14531,14812,Babula Bar 1937,"Atendimento pontual,comida maravilhosa e o cordeiro é dos deuses
Obs:preço muito acessível para o nível da culinária",Portuguese,"Punctual service, wonderful food and the lamb is from the gods
Note: very affordable price for the culinary level",0.5719,50,January 2020,"['Mediterranean', 'European']",5.0
14532,14813,Babula Bar 1937,"Ambiente muito agradável, comida muito saborosa, bebida também, música excelente e atendimento do gerente Santí estupendo!!👍🏼👍🏼
Recomendo bastante! 5 ⭐️",Portuguese,"Very nice atmosphere, very tasty food, drink too, excellent music and service from the managing man manager !! 👍🏼👍🏼
I highly recommend it!5 ⭐️",0.8876,50,October 2019,"['Mediterranean', 'European']",5.0
14533,14814,Babula Bar 1937,"Lugar surpreendente, entramos sem nenhuma pretensão e fomos muito bem recepcionados pelo Giorgio.
Logo no início sentimos o atendimento diferenciado, ambiente mega agradável, musica boa e comida excepcional.
Pedimos Burrata de entrada (maravilhosa), uma salada de tomates de temporada (foto), um sanduíche de carne de...Mais",Portuguese,"Amazing place, we entered without any pretense and were very well received by Giorgio.
Early on we feel the differentiated service, pleasant mega environment, good music and exceptional food.
We ordered the entrance burrata (wonderful), a salad of season tomatoes (photo), a beef sandwich ... More",0.908,50,March 2019,"['Mediterranean', 'European']",5.0
14534,14815,Babula Bar 1937,"Uma vibração tão legal, fácil de lidar, ótima comida, ótimo vinho e um tempo fantástico! E os garçons são de outro mundo descolados, simpáticos e divertidos! Muito obrigado!Mais",Portuguese,"Such a nice vibration, easy to deal with, great food, great wine and a fantastic time!And the waiters are from another cool, friendly and fun world!Thank you very much! More",0.9802,50,October 2020,"['Mediterranean', 'European']",5.0
14535,14816,Babula Bar 1937,"Foi a minha primeira vez aqui, vim com um amigo que já tinha estado várias vezes antes e recomendou. O serviço é muito amigável, eles realmente fazem você se sentir bem-vindo. Amei o design e foi aconchegante. Amplo bar para coquetéis e drinks, vinho branco...de muito bom gosto. Nós compartilhamos vários pratos diferentes e tudo era saboroso (bravas, frango teriyaki gyozas, tartar de atum e camarões). . A única coisa que gostaria de melhorar é adicionar mais opções vegetarianas. . Não é o lugar mais ideal para vegetarianos, pois o menu é bastante baseado em carne / peixe. Recomendado!Mais",Portuguese,"It was my first time here, I came with a friend who had been several times before and recommended.The service is very friendly, they really make you feel welcome.I loved the design and it was cozy.Large bar for cocktails and drinks, white wine ... very tasteful.We shared several different dishes and everything was tasty (Brave, Teriyaki Gyozas chicken, tuna tartar and prawns)..The only thing you would like to improve is to add more vegetarian options..It is not the most ideal place for vegetarians, as the menu is quite based on meat / fish.Recommended! More",0.943,50,October 2020,"['Mediterranean', 'European']",5.0
14536,14817,Babula Bar 1937,"Santi era nosso garçom e ele não poderia ter sido mais útil. Tínhamos reservado uma mesa do lado de fora, mas o tempo estava muito mais fresco do que o esperado, então ele nos encontrou um lugar dentro. Ele explicou tudo no menu detalhadamente. O...serviço foi rápido e cortês. A comida era interessante e deliciosa. Eu recomendo o Babular Bar para uma grande noite fora - eles realmente garantem que você aproveite a experiência.Mais",Portuguese,"Santi was our waiter and he could not have been more useful.We had reserved a table outside, but time was much fresher than expected, so he found us a place in.He explained everything in the menu in detail.The ... service was fast and courteous.The food was interesting and delicious.I recommend the Babular Bar for a great night out - they really guarantee that you enjoy the experience.",0.967,50,,"['Mediterranean', 'European']",5.0
14537,14818,Babula Bar 1937,"Esse lugar é ótimo! O ambiente é legal e a equipe é muito simpática, você pode dizer que fazer os clientes felizes é a sua principal prioridade. A comida é muito boa e oferecem uma grande variedade de tapas saborosas! Vale 100% a pena. Faça...um favor a si mesmo e visite este lugar!Mais",Portuguese,"This place is great!The environment is cool and the team is very friendly, you can say that making customers happy is their main priority.The food is very good and offer a wide variety of tasty tapas!It is worth 100% worth it.Do ... a favor yourself and visit this place!",0.9587,50,September 2020,"['Mediterranean', 'European']",5.0
14538,14819,Babula Bar 1937,"Eles compram todos os produtos locais, frescos e de cozimento lento. Todos os tipos de tapas e saladas com pratos especiais à vista, como ostras ou ceviches. O cordeiro e os nachos são os melhores que já provei. O serviço é muito dedicado e amigável....Eles têm um bar de coquetéis incrível, vale muito a pena ir com amigos ou casal, principalmente nos primeiros encontros!Mais",Portuguese,"They buy all local, fresh and slow cooking products.All types of slaps and salads with special dishes in sight, such as oysters or ceviches.The lamb and the nachos are the best I've ever tasted.The service is very dedicated and friendly .... they have an amazing cocktail bar, it is very worth going with friends or couple, especially in the first meetings!",0.976,50,August 2020,"['Mediterranean', 'European']",5.0
14539,14820,Babula Bar 1937,"Tenho vindo a este lugar todas as vezes que estou em Barcelona e cada vez que recebo um serviço de primeira e comida de qualidade.

Recomendo totalmente! E eu vou continuar vindo para baixo.

Pegue o Canelon, a carrillera ou o Ceviche!

Obrigado por tudo....AlexMais",Portuguese,"I have come to this place every time I am in Barcelona and every time I get a top service and quality food.

I completely recommend it!And I will keep coming down.

Take the canelon, the carrillera or the ceviche!

Thanks for everything .... Alexmais",0.7951,50,,"['Mediterranean', 'European']",5.0
14540,14821,Prado de Flores,"Simplesmente maravilhoso, mesmo não tendo no cardápio o que consigo comer, por ser bariátrico a Stephanie (maravilhosa garçonete) nos deu as melhores sugestões compatíveis, a comida estava formidável e o melhor atendimento que já tivemos em toda viagem!",Portuguese,"Simply wonderful, even though I don't have what I can eat on the menu, because it was bariatric to Stephanie (wonderful waitress) gave us the best compatible suggestions, the food was formidable and the best service we ever had every trip!",0.9245,50,February 2023,"['Mediterranean', 'Spanish']",4.5
14541,14822,Prado de Flores,"Fomos atendidos pela Christal e a comida é excelente. 
Tem uma boa localização e a comida é óptima.
A paella de marisco é muito boa!",Portuguese,"We were attended by Christal and the food is excellent.
It has a good location and the food is great.
Paella de Seafood is very good!",0.9312,50,,"['Mediterranean', 'Spanish']",4.5
14542,14823,Prado de Flores,"Fomos diversas vezes neste restaurante. Comida maravilhosa, paella, massa, lula a dore, polvo. Todos os pratos estavam excelente e o atendimento muito bom. Ambiente pequeno, mas agradável e charmoso.",Portuguese,"We went several times in this restaurant.Wonderful food, paella, pasta, squid, octopus.All the dishes were excellent and the service very good.Small, but pleasant and charming environment.",0.9245,50,,"['Mediterranean', 'Spanish']",4.5
14543,14824,Prado de Flores,"Gostei muito do atendimento, foi muito simpática, querida, o espaço é muito agradável, voltarei a repetir!",Portuguese,"I really liked the service, it was very friendly, honey, the space is very nice, I will repeat again!",0.8741,50,,"['Mediterranean', 'Spanish']",4.5
14544,14825,Prado de Flores,"Restaurante muito bom, com um custo benefício excelente. Preços bem realistas.

Especial para o atendimento - fomos atendidos pela ISHA. Muito simpática, atenciosa.

Recomendo vir aqui e depois sair andando pelas ruas próximas.",Portuguese,"Very good restaurant, with an excellent cost benefit.Very realistic prices.

Special for the service - we were attended by ISHA.Very friendly, attentive.

I recommend coming here and then walking through the nearby streets.",0.9359,50,November 2022,"['Mediterranean', 'Spanish']",4.5
14545,14826,Prado de Flores,Jordi recebeu-nos muito bem e foi muito atento. A comida é muito boa. Obrigada por tudo!!! Voltaremos em breve.,Portuguese,Jordi received us very well and was very attentive.The food is very good.Thank you for everything!!!We'll be back soon.,0.5055,50,,"['Mediterranean', 'Spanish']",4.5
14546,14827,Prado de Flores,"Provamos várias tapas e a pizza. Comida boa, ambiente agradável e ótimo atendimento. Preço alto para o tipo de itens que consumimos.",Portuguese,"We tasted several tapas and the pizza.Good food, pleasant atmosphere and great service.High price for the type of items we consume.",0.8126,40,January 2020,"['Mediterranean', 'Spanish']",4.5
14548,14829,Prado de Flores,"Comida com preço justo, local agradavel e funcionarios atenciosos. Pedimos o menu do dia e fui surpreendida com a qualidade e sabor. Recomendo e voltaria!",Portuguese,"Fair with fair price, pleasant place and attentive employees.We ordered the menu of the day and was surprised by the quality and taste.I recommend and come back!",0.8908,50,November 2019,"['Mediterranean', 'Spanish']",4.5
14549,14830,Prado de Flores,Ótima opção. Custo benefício excelente ao pedir menu do dia. Atendimento atencioso e gentil. Comida muito boa.,Portuguese,Great option.Excellent cost benefit when asking for menu of the day.Attentive and kind service.Very good food.,0.9246,50,November 2019,"['Mediterranean', 'Spanish']",4.5
14550,14831,Prado de Flores,"Muito bom. Empregados muito simpáticos.
De entrada comemos uns mexilhões que estavam uma delicia.
Como prato principal comemos Paella com arroz Negro e estava divinal. Recomendo!",Portuguese,"Very good.Very friendly employees.
From the entrance we ate some mussels that were delicious.
As a main course we ate paella with black rice and was divine.I recommend!",0.8741,50,,"['Mediterranean', 'Spanish']",4.5
14551,14832,Prado de Flores,"Ambiente agradável, atendimento rápido e eficiente. Comida saborosa e preço compatível com o praticado em Barcelona, o que não é barato. Paguei 16,90 euros pelo menu do dia: Salada, Paella de frutos do mar e Sangria.",Portuguese,"Nice environment, fast and efficient service.Tasty food and price compatible with those practiced in Barcelona, which is not cheap.I paid 16.90 euros through the menu of the day: salad, seafood paella and bleeding.",0.6808,40,November 2018,"['Mediterranean', 'Spanish']",4.5
14552,14833,Prado de Flores,"Lugar  agradável e aconchegante. Decoração simples. Próximo ao hotel  onde fiquei. Atendimento cordial com garções muito simpáticos. Preço acessível e comida saborosa. Comi pizza e tomei sangria, além de sopa por várias vezes no jantar.",Portuguese,"Pleasant and cozy place.Simple decoration.Next to the hotel where I stayed.Cordial service with very friendly forms.Affordable price and tasty food.I ate pizza and took bleed, plus soup several times at dinner.",0.7778,40,May 2018,"['Mediterranean', 'Spanish']",4.5
14553,14834,Prado de Flores,"Você não da nada quando entra mas depois é só amor! Lugar agradável, os garçons são bem atenciosos! Comida bem gostosa!!!!!! Paella de mariscos + espaguete a bolonhesa + sangria ❤️",Portuguese,"You don't do anything when it comes in but then it's just love!Nice place, the waiters are very attentive!Very hot food !!!!!!Paella de Seafood + Spaghetti to Bolognese + Sangria ❤️",0.0,50,January 2017,"['Mediterranean', 'Spanish']",4.5
14554,14835,Prado de Flores,"Quando fui, experimentei uma pizza e depois nachos. Ambos estavam deliciosos. Tomei também uma cerveja/birra e uma Sangria, muito bons também. Recomendo.",Portuguese,"When I went, I tried a pizza and then nachos.Both were delicious.I also had a beer/tantrum and bleed, very good too.I recommend.",0.7146,50,November 2016,"['Mediterranean', 'Spanish']",4.5
14556,14837,Prado de Flores,"Ambiente simples , pequeno mas com ótimo atendimento Desjejum apresentado com um bocadillo de queso e jamon fabuloso",Portuguese,"Simple environment, small but with great breakfast service presented with a boucadillo of Queso and Jamon Fabulous",0.9052,50,June 2016,"['Mediterranean', 'Spanish']",4.5
14557,14838,Prado de Flores,"Restaurante simples, os donos pareciam ser russos até porque o cardápio também estava em russo. A comida é muito boa e o preço também.",Portuguese,"Simple restaurant, the owners seemed to be Russian because the menu was also in Russian.The food is very good and the price too.",0.4927,40,,"['Mediterranean', 'Spanish']",4.5
14558,14839,Anema E Core,"Muita simpatia de todos. Pratos bem elaborados, bem servidos e com preços justos. Boa variedade de vinhos italianos. No final nos foi oferecido um meloncello, excelente. Vale a visita.",Portuguese,"A lot of sympathy of all.Well elaborate dishes, well served and at fair prices.Good variety of Italian wines.In the end we were offered an excellent meloncello.Worth the visit.",0.8625,50,September 2022,"['Italian', 'Pizza']",5.0
14559,14840,Bodega Oliva,Comida incrível e um ótimo atendimento. Uma  grande variedade de Tapas e o ambiente é super aconchegante. Recomendo demais.,Portuguese,Amazing food and great service.A wide range of slaps and the atmosphere is super cozy.I recommend too much.,0.936,50,,['Catalan'],5.0
14560,14841,Don Kilo Gourmet,"Excelente restaurante, grupo de 3 casais recomendo a tabla special (entrantes) e a pizza special.
Fomos super bem recebidos e o serviço foi sensacionql!!! Recomendo",Portuguese,"Excellent restaurant, group of 3 couples I recommend the Special Tabla (entrants) and Pizza Special.
We were very well received and the service was sensationalql !!!I recommend",0.9466,50,November 2021,"['Pizza', 'Southern-Italian']",5.0
14561,14842,Don Kilo Gourmet,"Pizza italiana excelente, ambiente confortable e de quebra um chupete de licores incríveis. Vale muito!",Portuguese,"Excellent Italian pizza, comfortable environment and a pacifier of amazing liqueurs.Worth a lot!",0.902,50,October 2021,"['Pizza', 'Southern-Italian']",5.0
14562,14843,Don Kilo Gourmet,"Já experimentei diferentes pizzarias em Barcelona e posso dizer que a Pizza de Donkilo é a minha preferida: ingredientes de primeira qualidade, massa leve e fácil de digerir e melhor serviço.",Portuguese,"I've tried different pizzerias in Barcelona and I can say that Donkilo's pizza is my favorite: first quality ingredients, light pasta and easy to digest and better service.",0.8316,50,,"['Pizza', 'Southern-Italian']",5.0
14563,14844,Don Kilo Gourmet,"100% recomendado, o melhor restaurante italiano da região, os funcionários são super simpáticos, a pequena Itália da Espanha.",Portuguese,"100% recommended, the best Italian restaurant in the region, employees are super friendly, the small Italy in Spain.",0.9201,50,October 2020,"['Pizza', 'Southern-Italian']",5.0
14564,14845,Don Kilo Gourmet,"Hospedagem incrível e pizzas super incríveis que são definitivamente gourmet! Recomendo a tentar este lugar. Também grande Prosecco, lugar realmente de alta qualidade!",Portuguese,"Amazing hosting and super amazing pizzas that are definitely gourmet!I recommend trying this place.Also big prosecco, really high quality place!",0.9537,50,October 2020,"['Pizza', 'Southern-Italian']",5.0
14565,14846,Don Kilo Gourmet,"Estava procurando um lugar onde comer uma verdadeira pizza napolitana e tristemente encontrei!
Adorei a pizza tradicional, mas também provei da frita. Estará de volta em breve! !",Portuguese,"I was looking for a place where to eat a true Neapolitan pizza and sadly found it!
I loved the traditional pizza, but I also tasted the fries.It will be back soon!!",0.5149,50,September 2020,"['Pizza', 'Southern-Italian']",5.0
14566,14847,Don Kilo Gourmet,Verdadeira e autêntica pizza napolitana com deliciosos toques. Equipe amigável que oferece um ótimo serviço. Estará de volta em breve!,Portuguese,True and authentic Neapolitan pizza with delicious touches.Friendly team that offers a great service.It will be back soon!,0.8977,50,September 2020,"['Pizza', 'Southern-Italian']",5.0
14567,14848,Swagatam Bar-Restaurant Hindu,"Estive no restaurante em 2016 e amei e voltei pra conferir! Conseguiu ser ainda melhor! A comida incrível e fui mais uma vez recepcionada pelo fofo e caloroso dono Alal, que torna o almoço em uma experiência! Muito simpático, dá dica de pratos, quantidades, tira...foto, e faz você se sentir em casa!
Impecável, só tenho elogios!Mais",Portuguese,"I was in the restaurant in 2016 and loved and came back to check it out!It managed to be even better!The amazing food and was once again welcomed by the cute and warm owner Alal, who makes lunch in an experience!Very friendly, gives tip of dishes, quantities, take ... photo, and makes you feel at home!
Impeccable, I only have compliments! More",0.9685,50,September 2019,"['Indian', 'Asian']",4.5
14568,14849,Swagatam Bar-Restaurant Hindu,"Lugar simples e despojado, atendimento excepcional com um garçon super-animado e solícito, e uma comida simplesmente fantástica !!",Portuguese,"Simple and stripped place, exceptional service with a super-loom and helpful waiter, and simply fantastic food !!",0.7896,50,November 2017,"['Indian', 'Asian']",4.5
14569,14850,Swagatam Bar-Restaurant Hindu,"O lugar é super agradável com som indiano não sendo muito sofisticado. O dono foi super receptivo e as comidas foram excelentes! Para quem não gasta de pimenta deve pedir sem a mesma porque a comida é naturalmente mais picante mesmo! Os preços só são...um pouco caros se você não comer o menu do dia que vem com entrada, prato principal e salvo engano com sobremesa! De resto a experiência não tem preço!!! Recomendo!!!Mais",Portuguese,"The place is super nice with Indian sound not being very sophisticated.The owner was super receptive and the foods were excellent!For those who do not spend pepper should ask without it because the food is naturally more spicy!Prices are only ... a little expensive if you don't eat the menu next day with starters, main course and save dessert!Otherwise the experience is priceless !!!I recommend !!! More",0.955,50,,"['Indian', 'Asian']",4.5
14570,14851,Swagatam Bar-Restaurant Hindu,"Escolhemos o Swagatam para um almoço em Barcelona após boas recomendações aqui do Tripadvisor.. e são muito merecidas.
A começar pela simpatia do Dono, indiano, que te atende com uma alegria cativante, além de ajudar na pedida.
A comida é autêntica e deliciosa, te fazendo...sentir na índia. E o preço, mais do que justo.
Experiência maravilhosa!!Mais",Portuguese,"We chose Swagatam for a lunch in Barcelona after good recommendations here from TripAdvisor .. and are very deserved.
Starting with the sympathy of the Indian owner, who answers you with a captivating joy, and helps in the request.
The food is authentic and delicious, making you ... feel in India.And the price, more than fair.
Wonderful experience !! More",0.9706,50,January 2016,"['Indian', 'Asian']",4.5
14571,14852,Swagatam Bar-Restaurant Hindu,"A primeira vez que provei comida indiana, e foi uma experiencia incrível. Os empregados foram muito simpáticos, sendo que nos aconselharam uma entrada e dois pratos para dividirmos, dando um total final de 34€. Assim que nos sentamos, servem uma espécie de pão frito onde...aconselha a misturar nos 3 molhos que dispõe sobre a mesa. Como entrada, as cebolas desossadas são um must! Quero regressar numa próxima!Mais",Portuguese,"The first time I tasted Indian food, and it was an amazing experience.The employees were very friendly, and we advised us an entrance and two dishes to divide, giving a total of 34 €.As soon as we sit, they serve a kind of fried bread where ... it advises to mix in the 3 sauces that have on the table.As an entrance, the boneless onions are a must!I want to return to a next time!",0.8904,50,March 2016,"['Indian', 'Asian']",4.5
14572,14853,Swagatam Bar-Restaurant Hindu,"O melhor restaurante indiano que já fui! Preço justo, comida deliciosa (melhor chicken curry) e atendimento excelente! O dono e uma simpatia! Não chegue tarde, pois o restaurante e sempre cheio, se não conseguir chegar cedo, faça reserva. Vale muito a pena!",Portuguese,"The best Indian restaurant I have ever been!Fair price, delicious food (best chicken curry) and excellent service!The owner is a sympathy!Don't arrive late, because the restaurant is always full, if you can't arrive early, make a reservation.It is very worth it!",0.9429,50,,"['Indian', 'Asian']",4.5
14573,14854,Swagatam Bar-Restaurant Hindu,"Agradeço ao tripadvisor ter chegado a este restaurante . Fabuloso , desde atendimento a comida indiana . Em 5 dias em barcelona foi lá 3 vezes . Mal vejo a hora de voltar a barcelona para repetir .",Portuguese,"Thank you for the tripadvisor to come to this restaurant.Fabulous, from service to Indian food.In 5 days in Barcelona it was there 3 times.I barely see the time to return to Barcelona to repeat.",0.3612,50,,"['Indian', 'Asian']",4.5
14574,14855,Swagatam Bar-Restaurant Hindu,"Serviço saboroso, saudável, bom preço e excelente. . . não há nada de errado a dizer sobre este lugar, absolutamente recomendado! !",Portuguese,"Tasty, healthy, good price and excellent service...There is nothing wrong to say about this place, absolutely recommended!!",0.9264,50,September 2020,"['Indian', 'Asian']",4.5
14575,14856,Swagatam Bar-Restaurant Hindu,"Bettina

 18: 27 (vor 0 Minuten)

fantástica cozinha indiana com uma grande variedade de pratos vegetarianos! ! ???
não podíamos deixar de voltar para o ambiente aconchegante, cuidado amoroso individual. . e o canto do Sr. LAL ??
um grande brinde à equipe maravilhosa -...vocês são almas adoráveis e incríveis. OBRIGADO ???
dirk e bettina (alemanha / índia)Mais",Portuguese,"Bettina

 18: 27 (VOR 0 Minuten)

Fantastic Indian kitchen with a wide variety of vegetarian dishes!!???
We couldn't help but go back to the cozy atmosphere, individual loving care..And the singing of Mr.Lal ??
A great toast to the wonderful team -... You are lovely and amazing souls.THANKS ???
Dirk and Bettina (Germany / India)",0.9869,50,July 2020,"['Indian', 'Asian']",4.5
14577,14858,Swagatam Bar-Restaurant Hindu,"Restaurante indiano fantástico e muito autêntico. Nossa seleção de caril estava delicioso, fresco, muito quente e muito picante (para nós). O anfitrião, Pratap, é uma alegria e muito amigável. Gostaria de recomendar a todos os amantes da cozinha indiana e um must - go para...os índios!Mais",Portuguese,"Fantastic Indian restaurant and very authentic.Our curry selection was delicious, cool, very hot and very spicy (for us).The host, silver, is a joy and very friendly.I would like to recommend all the lovers of Indian cuisine and a must - GO to ... the Indians!",0.9696,50,December 2019,"['Indian', 'Asian']",4.5
14578,14859,Swagatam Bar-Restaurant Hindu,"Uma das melhores refeições indianas que experimentamos na Europa. Serviço foi incrível e preço muito, muito razoável.",Portuguese,"One of the best Indian meals we experienced in Europe.Service was amazing and very, very reasonable price.",0.8402,50,,"['Indian', 'Asian']",4.5
14579,14860,Swagatam Bar-Restaurant Hindu,"A equipe é muito simpática, o menu do dia tem um ótimo preço e todos serão super satisfeitos com muito bom gosto e muita comida.",Portuguese,"The team is very friendly, the menu of the day has a great price and everyone will be super satisfied with great taste and a lot of food.",0.9606,50,July 2019,"['Indian', 'Asian']",4.5
14580,14861,Swagatam Bar-Restaurant Hindu,"Oh, o cavalheiro que dirige este lugar está cheio de calor e excelente cliente orientado Atitude positiva. Nós pedimos Roti, masala de manteiga de frango, Palak garimpou - comida era saborosa, picante para o ponto, higiênico e preparado com muito de especiarias indianas - os...chutneys eles servido era muito bom. O lugar é muito pequeno e isso seria um pouco inconveniente. Mais um bom lugar pequeno que lembra que você tem um pequeno restaurante na Índia

Continue assim e boa sorteMais",Portuguese,"Oh, the gentleman who directs this place is full of heat and excellent client oriented positive attitude.We ordered Roti, chicken butter masala, Palak Garimpou - food was tasty, spicy to the point, toilet, and prepared with much of Indian spices - the ... chutneys they served was very good.The place is very small and that would be a little inconvenient.Another good place that remembers that you have a small restaurant in India

Continue like this and good luck",0.958,40,May 2019,"['Indian', 'Asian']",4.5
14581,14862,Swagatam Bar-Restaurant Hindu,Realmente gostoso e autêntica comida indiana servida por um proprietário muito simpático Mohan Lal. Deus abençoe. Ver você de novo.,Portuguese,Really tasty and authentic Indian food served by a very friendly owner Mohan Lal.God blesses.See you again.,0.5413,50,May 2019,"['Indian', 'Asian']",4.5
14582,14863,Swagatam Bar-Restaurant Hindu,"Este é um lindo restaurante indiano que eu recomendaria a ninguém.

Possivelmente, a melhor refeição ""estrita por pão"" que eu tive - grande valor combinado com excelente comida é um modelo de negócio difícil que essa multidão dominou. Funcionários simpáticos, agradável atmosfera indiana mantida ea...comida foi excelente.

Não há queixas - mantenha o bom trabalho. Cumprimentos aos chefs!Mais",Portuguese,"This is a beautiful Indian restaurant that I would recommend to anyone.

Possibly, the best ""strict bread"" meal I had - great value combined with excellent food is a difficult business model that this crowd dominated.Friendly employees, pleasant Indian atmosphere kept and ... food was excellent.

There are no complaints - keep the good job.Greetings to chefs! More",0.9766,50,May 2019,"['Indian', 'Asian']",4.5
14583,14864,Swagatam Bar-Restaurant Hindu,"Outro dia em Barcelona e eu e meu amigo fomos descobrir um novo local para comida. As escolhas foram indianas e a primeira seleção Swagatam.
 Meu amigo tinha um tipo de frango Massala, eu fui a Chicken Saag. Ambos excelentes, o sabor era intenso e...saboroso.
 Mas antes tentámos entradas, legumes Pakoras e também escolheu Naan Butter, a equipe foi gentil e foi fundamental na escolha do tipo de Naan.

 Devo dizer que as doses são suficientes. O espaço é pequeno e não sei se aceitam reservas mas acho que merece a espera. Com certeza voltarei.Mais",Portuguese,"The other day in Barcelona and my friend and I went to discover a new place for food.The choices were Indian and the first Swagatam selection.
My friend had a type of massala chicken, I went to Chicken Saag.Both excellent, the taste was intense and ... tasty.
But before we tried entrances, pakor vegetables and also chose Naan Butter, the team was kind and was fundamental in choosing the Naan type.

I must say that the doses are enough.The space is small and I don't know if they accept reservations but I think it deserves waiting.I will definitely come back.",0.9535,50,April 2019,"['Indian', 'Asian']",4.5
14584,14865,Swagatam Bar-Restaurant Hindu,"O restaurante é muito pequeno e parece um pouco decaído no primeiro, mas a comida é realmente muito boa ea equipe extremamente amigável. Os preços são moderados e foi a melhor comida indiana que tivemos em um longo tempo. Nós nos visitaremos novamente assim que...tivermos a chance!Mais",Portuguese,"The restaurant is very small and looks a little declined in the first one, but the food is really very good and the extremely friendly team.Prices are moderate and it was the best Indian food we had in a long time.We will visit each other again as soon as ... we have the chance!",0.964,50,April 2019,"['Indian', 'Asian']",4.5
14585,14866,La Terraza De Anna By Vida Mona,Mais,Portuguese,More,0.0,50,,"['Mediterranean', 'Spanish']",5.0
14586,14867,La Terraza De Anna By Vida Mona,Mais,Portuguese,More,0.0,40,January 2022,"['Mediterranean', 'Spanish']",5.0
14587,14868,La Terraza De Anna By Vida Mona,,Portuguese,Into,0.0,50,November 2021,"['Mediterranean', 'Spanish']",5.0
14588,14869,La Terraza De Anna By Vida Mona,Mais,Portuguese,More,0.0,50,November 2021,"['Mediterranean', 'Spanish']",5.0
14589,14870,La Terraza De Anna By Vida Mona,Mais,Portuguese,More,0.0,50,October 2021,"['Mediterranean', 'Spanish']",5.0
14590,14871,La Terraza De Anna By Vida Mona,Mais,Portuguese,More,0.0,50,September 2021,"['Mediterranean', 'Spanish']",5.0
14591,14872,La Terraza De Anna By Vida Mona,,Portuguese,Into,0.0,50,August 2022,"['Mediterranean', 'Spanish']",5.0
14592,14873,La Terraza De Anna By Vida Mona,,Portuguese,Into,0.0,50,July 2022,"['Mediterranean', 'Spanish']",5.0
14594,14875,La Cala Barceloneta,"AMAMOS O CAFÉ DA MANHÃ, bolo de banana excepcional, os lanches super gostosos e de bom tamanho.

O Café willi de bom agrado",Portuguese,"We love breakfast, exceptional banana cake, super tasty, good -sized snacks.

The good good café",0.9501,50,July 2022,"['Cafe', 'Mediterranean']",5.0
14595,14876,La Cala Barceloneta,"Deliciosos taças de açaí, torradas e bolos caseiros, ótimo ambiente e serviço! ! Realmente amamos este lugar",Portuguese,"Delicious acai cups, toast and homemade cakes, great atmosphere and service!!We really love this place",0.931,50,April 2019,"['Cafe', 'Mediterranean']",5.0
14596,14877,La Cala Barceloneta,Ótimo café da manhã e com preços razoáveis. Eles têm um menu em inglês. Nós teve café-da-manhã aqui duas vezes e foram muito satisfeito ambas as vezes.,Portuguese,Great breakfast and with reasonable prices.They have a menu in English.We had breakfast here twice and were very pleased both times.,0.807,50,August 2018,"['Cafe', 'Mediterranean']",5.0
